sym,entry_date,exit_date,net
HDFCAMC,2023-09-04,2023-09-11,151.0557509504888
NESTLEIND,2023-09-04,2023-09-18,121.79390591144238
SOLARINDS,2023-09-11,2023-09-18,-38.92467454451162
M&M,2023-09-11,2023-09-18,87.26037502496547
AXISBANK,2023-09-11,2023-09-18,197.2101033773015
EICHERMOT,2023-09-11,2023-09-18,24.74823584894193
ASIANPAINT,2023-09-11,2023-09-18,-71.53419771349127
JINDALSTEL,2023-09-11,2023-09-18,-29.457849456848635
VBL,2023-09-11,2023-09-18,-46.32723420766433
CIPLA,2023-09-11,2023-09-18,-51.52208802609857
RECLTD,2023-09-18,2023-09-25,576.7336149901221
PFC,2023-09-18,2023-09-25,369.97349389175633
BEL,2023-09-18,2023-09-25,-406.30198783658034
CGPOWER,2023-09-18,2023-09-25,-13.980478705272617
HAL,2023-09-18,2023-09-25,-361.34753805334276
GAIL,2023-09-18,2023-09-25,-171.93000976937947
SIEMENS,2023-09-18,2023-09-25,-132.66645394299167
INDHOTEL,2023-09-18,2023-09-25,-230.06100097427225
MAXHEALTH,2023-09-18,2023-10-03,-75.0310535069093
INDIGO,2023-09-18,2023-10-03,-76.1593080290395
IRFC,2023-09-25,2023-10-03,14.231937988654863
LODHA,2023-09-25,2023-10-03,398.47624517633085
ZYDUSLIFE,2023-09-25,2023-10-03,211.5952965651777
UNITDSPR,2023-09-25,2023-10-03,-144.2141849931868
JSWSTEEL,2023-09-25,2023-10-03,-41.68955583593288
HINDALCO,2023-09-25,2023-10-03,11.303602156463967
WIPRO,2023-09-25,2023-10-09,-248.48180798686008
TECHM,2023-10-03,2023-10-09,-128.27398729310517
INFY,2023-10-03,2023-10-09,74.97966869168158
LTM,2023-10-03,2023-10-09,-16.959054615765126
TITAN,2023-10-03,2023-10-09,116.37693663437358
M&M,2023-10-03,2023-10-09,-207.41378117798104
ASIANPAINT,2023-10-03,2023-10-09,-55.29616349858679
HCLTECH,2023-10-03,2023-10-09,-24.48740064604499
TCS,2023-10-03,2023-10-09,79.77087922515284
PNB,2023-10-09,2023-10-16,-118.717730058891
ONGC,2023-10-09,2023-10-16,103.48813155341486
MOTHERSON,2023-10-09,2023-10-16,161.4033269123056
SIEMENS,2023-10-09,2023-10-16,58.624087956249696
AXISBANK,2023-10-09,2023-10-16,-63.58807504768447
NTPC,2023-10-09,2023-10-16,189.32521466609796
CGPOWER,2023-10-09,2023-10-23,-295.6177200953425
ADANIPOWER,2023-10-09,2023-10-23,-248.48756611393765
BANKBARODA,2023-10-16,2023-10-23,-26.50515864560839
INFY,2023-10-16,2023-10-23,-78.49971843747699
SBIN,2023-10-16,2023-10-23,-166.98105061270235
CANBK,2023-10-16,2023-10-23,25.222504854787985
LTM,2023-10-16,2023-10-23,246.78670921108733
ZYDUSLIFE,2023-10-16,2023-10-23,-100.26237272744675
ADANIPORTS,2023-10-16,2023-10-23,-212.67003593637583
INDHOTEL,2023-10-16,2023-10-23,-147.26554161740387
INDIGO,2023-10-23,2023-10-30,0.39952205738518387
CHOLAFIN,2023-10-23,2023-10-30,-112.74432240877286
ABB,2023-10-23,2023-10-30,-16.388542430758662
DMART,2023-10-23,2023-10-30,-98.69898877545256
PNB,2023-10-23,2023-10-30,33.800493473086135
BAJFINANCE,2023-10-23,2023-10-30,-244.71585254808997
HAL,2023-10-23,2023-10-30,-178.20168123155418
DLF,2023-10-23,2023-10-30,-198.5564712858495
MAZDOCK,2023-10-23,2023-10-30,-110.02849135682845
DIVISLAB,2023-10-23,2023-11-06,-202.92271063086173
LODHA,2023-10-30,2023-11-06,912.1559007262758
INDHOTEL,2023-10-30,2023-11-06,196.5948354595621
GAIL,2023-10-30,2023-11-06,238.42844748827883
IRFC,2023-10-30,2023-11-06,29.137005019644675
RECLTD,2023-10-30,2023-11-06,619.8381954144988
GRASIM,2023-10-30,2023-11-06,106.65996689078747
LTM,2023-10-30,2023-11-06,-34.77118051132129
TATAPOWER,2023-10-30,2023-11-06,162.233343911048
ETERNAL,2023-10-30,2023-11-06,786.1178692433086
MAZDOCK,2023-11-06,2023-11-13,104.95972227295078
CHOLAFIN,2023-11-06,2023-11-13,19.61900950600375
M&M,2023-11-06,2023-11-13,136.30567933373823
DRREDDY,2023-11-06,2023-11-13,83.40496848007297
BAJAJFINSV,2023-11-06,2023-11-13,167.19757056697017
TATASTEEL,2023-11-06,2023-11-13,90.43535413796872
MOTHERSON,2023-11-06,2023-11-13,-82.81231755021872
NTPC,2023-11-06,2023-11-13,213.83771091367998
AXISBANK,2023-11-06,2023-11-13,170.83765921620216
MUTHOOTFIN,2023-11-13,2023-11-20,294.7579022804448
UNITDSPR,2023-11-13,2023-11-20,16.092199894889745
SHRIRAMFIN,2023-11-13,2023-11-20,42.189609591964654
INDIGO,2023-11-13,2023-11-20,124.30580617058968
MAXHEALTH,2023-11-13,2023-11-20,133.11149049443793
TCS,2023-11-13,2023-11-20,116.31495332505438
IOC,2023-11-13,2023-11-20,265.2250431347775
HCLTECH,2023-11-13,2023-11-20,243.634016732306
TATACONSUM,2023-11-13,2023-11-20,105.15915979503916
AXISBANK,2023-11-20,2023-11-28,135.51814317693606
ADANIPOWER,2023-11-20,2023-11-28,300.27994162183677
POWERGRID,2023-11-20,2023-11-28,74.1542056908238
MAZDOCK,2023-11-20,2023-11-28,198.61837595064026
ADANIGREEN,2023-11-20,2023-11-28,104.06279984054436
ADANIENT,2023-11-20,2023-11-28,135.2103054170666
ADANIPORTS,2023-11-20,2023-11-28,-84.05165123721963
BAJFINANCE,2023-11-13,2023-12-04,-116.5175119610858
CHOLAFIN,2023-11-20,2023-12-04,28.627782026480418
ETERNAL,2023-11-28,2023-12-04,160.87227361579426
ONGC,2023-11-28,2023-12-04,214.8240233571987
CIPLA,2023-11-28,2023-12-04,44.580474689437324
BEL,2023-11-28,2023-12-04,431.7452656843989
COALINDIA,2023-11-28,2023-12-04,271.9993770780811
MOTHERSON,2023-11-28,2023-12-04,460.6492258765411
PNB,2023-11-28,2023-12-04,559.0099158758903
SOLARINDS,2023-12-04,2023-12-11,6.61737430363155
IRFC,2023-12-04,2023-12-11,-121.46137615029147
DLF,2023-12-04,2023-12-11,126.33128319530715
CGPOWER,2023-12-04,2023-12-11,-281.9318771823455
POWERGRID,2023-12-04,2023-12-11,410.9083627491882
NESTLEIND,2023-12-04,2023-12-11,60.8646242062232
RELIANCE,2023-12-04,2023-12-11,8.541144602356326
TCS,2023-12-04,2023-12-11,48.9006191634694
UNITDSPR,2023-12-04,2023-12-18,60.225754965522356
TORNTPHARM,2023-12-11,2023-12-18,69.51208854995639
DIVISLAB,2023-12-11,2023-12-18,-11.567871876702611
VBL,2023-12-11,2023-12-18,123.77550112529843
HDFCLIFE,2023-12-11,2023-12-18,-18.826113264237392
BHARTIARTL,2023-12-11,2023-12-18,-57.35790187026032
TATASTEEL,2023-12-11,2023-12-18,316.2445867216775
APOLLOHOSP,2023-12-11,2023-12-18,-44.122453226473226
BRITANNIA,2023-12-11,2023-12-18,-92.43470531037565
ADANIENSOL,2023-12-18,2023-12-26,-129.06227554959332
BPCL,2023-12-18,2023-12-26,-59.40203565338925
DRREDDY,2023-12-18,2023-12-26,1.282383864709118
ADANIGREEN,2023-12-18,2023-12-26,133.73969844328803
HINDZINC,2023-12-18,2023-12-26,-127.77136346678253
NESTLEIND,2023-12-18,2023-12-26,216.51968768847655
AXISBANK,2023-12-18,2023-12-26,-184.5953897399977
CUMMINSIND,2023-12-18,2023-12-26,181.65472431260878
CIPLA,2023-12-18,2023-12-26,128.5650570564767
UNIONBANK,2023-12-26,2024-01-01,3.827623352250157
MAXHEALTH,2023-12-26,2024-01-01,314.76366451013564
ADANIENT,2023-12-26,2024-01-01,36.626279615289604
ADANIPOWER,2023-12-26,2024-01-01,67.3085341381584
M&M,2023-12-26,2024-01-01,289.0979547725501
HDFCLIFE,2023-12-26,2024-01-01,9.37727200786594
CANBK,2023-12-26,2024-01-01,134.80417775268143
ADANIPORTS,2023-12-26,2024-01-01,-83.7497560780248
RECLTD,2023-12-26,2024-01-08,407.6356195901526
PFC,2023-12-26,2024-01-08,249.68327577846685
VBL,2024-01-01,2024-01-08,173.40234163251807
ETERNAL,2024-01-01,2024-01-08,460.13753893485773
BAJFINANCE,2024-01-01,2024-01-08,262.01510847806003
ICICIBANK,2024-01-01,2024-01-08,-50.57234863018584
IRFC,2024-01-01,2024-01-08,51.35201484473146
CGPOWER,2024-01-01,2024-01-08,139.1408944256973
SBIN,2024-01-01,2024-01-08,-60.99402622006619
EICHERMOT,2024-01-08,2024-01-15,-47.32539393338948
JSWSTEEL,2024-01-08,2024-01-15,-108.43125075055377
LTM,2024-01-08,2024-01-15,314.01063342394445
M&M,2024-01-08,2024-01-15,-96.26087496308719
DMART,2024-01-08,2024-01-15,-1.4356919408937756
HINDALCO,2024-01-08,2024-01-15,-59.445922869119386
TATASTEEL,2024-01-08,2024-01-15,-9.312619538973195
KOTAKBANK,2024-01-08,2024-01-15,-64.54413167909297
GODREJCP,2024-01-15,2024-01-23,-50.927064601355596
NESTLEIND,2024-01-15,2024-01-23,-252.56948896745962
BAJAJFINSV,2024-01-15,2024-01-23,-273.6151245540241
DRREDDY,2024-01-15,2024-01-23,-147.9951167465215
BRITANNIA,2024-01-15,2024-01-23,-31.281542163942504
HDFCBANK,2024-01-15,2024-01-23,-773.07300857476
ASIANPAINT,2024-01-15,2024-01-23,-432.1565491897809
BANKBARODA,2024-01-15,2024-01-23,53.64388777037402
DIVISLAB,2024-01-15,2024-01-29,-353.7428166927716
LTM,2024-01-23,2024-01-29,-172.4325690200576
TATAPOWER,2024-01-23,2024-01-29,27.244799449070342
VEDL,2024-01-23,2024-01-29,-124.9022668751677
ADANIENT,2024-01-23,2024-01-29,-212.94201867764878
EICHERMOT,2024-01-23,2024-01-29,-112.34753512189445
LODHA,2024-01-23,2024-02-05,-123.63182838463126
DLF,2024-01-23,2024-02-05,-83.33380889722048
WIPRO,2024-01-23,2024-02-05,25.669884131821163
INDIGO,2024-01-29,2024-02-05,628.6000172548893
SOLARINDS,2024-01-29,2024-02-05,-125.91492974742141
PIDILITIND,2024-01-29,2024-02-05,-216.8644424043232
AXISBANK,2024-01-29,2024-02-05,143.7431501131041
TVSMOTOR,2024-01-29,2024-02-05,283.570860674894
TCS,2024-01-29,2024-02-05,149.8499227415773
CHOLAFIN,2024-01-29,2024-02-12,-741.3188898581993
LT,2024-02-05,2024-02-12,-135.2515838325653
ABB,2024-02-05,2024-02-12,-50.000977634412266
TRENT,2024-02-05,2024-02-12,1140.443767434046
TITAN,2024-02-05,2024-02-12,-45.10765899855278
BEL,2024-02-05,2024-02-12,-250.9352723807815
AMBUJACEM,2024-02-05,2024-02-12,220.35438223193614
MAZDOCK,2024-02-05,2024-02-19,-394.00078484825826
CGPOWER,2024-02-05,2024-02-19,-330.3494816297489
IRFC,2024-02-05,2024-02-19,-609.5171117999153
BAJAJFINSV,2024-02-12,2024-02-19,-53.573344542485756
PFC,2024-02-12,2024-02-19,28.002548858603404
BRITANNIA,2024-02-12,2024-02-19,-88.36775181015128
LODHA,2024-02-12,2024-02-19,-127.57754603498415
GAIL,2024-02-12,2024-02-19,340.8778493864602
TATACONSUM,2024-02-12,2024-02-19,74.89587944345203
HINDALCO,2024-02-19,2024-02-26,-35.97336959108998
MOTHERSON,2024-02-19,2024-02-26,8.280246969532527
TATAPOWER,2024-02-19,2024-02-26,-112.9886873181531
GRASIM,2024-02-19,2024-02-26,246.73312897032974
UNIONBANK,2024-02-19,2024-02-26,-44.09475533999921
VEDL,2024-02-19,2024-02-26,-43.062396584717135
